id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
f3d00891-1851-4e0e-a8f0-fb9001e848b6,Dasho Sherub Gyeltshen,Dasho Sherub Gyeltshen,sgyeltshen@mohca.gov.bt,,,Druk Nyamrup Tshogpa,DNT,monggar,Monggar,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/SherabGyeltshenMoHCA.jpg,,,,
9e032ffb-2711-4b76-9055-e4b546955a9d,Dechen Wangmo,Dechen Wangmo,dwangmo@health.gov.bt,,,Druk Nyamrup Tshogpa,DNT,north_thimphu,North Thimphu,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/DechenWangmoMoH.jpg,,,,
04c0bc2a-c0d9-473a-8272-540abdc561cc,Dorji Tshering,Dorji Tshering,dorjit@mowhs.gov.bt,,,Druk Nyamrup Tshogpa,DNT,radhi_sakteng,Radhi Sakteng,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/DorjiTsheringMOWHS.JPG,,,,
9e36cf48-6282-4cc7-a95e-62f4b87c2f0e,Dr. Lotay Tshering,Dr. Lotay Tshering,lotaytshering@cabinet.gov.bt,,,Druk Nyamrup Tshogpa,DNT,south_thimphu,South Thimphu,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/PM1.jpg,,,,
bb67460e-9731-4744-a739-cc0b8d0c3113,Dr. Pema Gyamtsho(Ph.D),Dr. Pema Gyamtsho(Ph.D),pgyamtsho@nab.gov.bt,,,Druk Phuensum Tshogpa,DPT,chhoekhor_tang,Chhoekhor Tang,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/PemaGyamtshoOL.jpg,,,Q2035999,
3b50cdba-681a-446f-8485-2f23de40f231,Dr. Tandi Dorji,Dr. Tandi Dorji,tandidorji@mfa.gov.bt,,,Druk Nyamrup Tshogpa,DNT,lingmukha_toedwang,Lingmukha Toedwang,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/TandinDorjiMFA.jpg,,,,
42ce8c19-d455-46bc-90f0-9bc4ecdf7459,Drungtsho Karma Wangchuk,Drungtsho Karma Wangchuk,karmawangchuk@nab.gov.bt,,,Druk Phuensum Tshogpa,DPT,chhumig_ura,Chhumig Ura,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/HA7A6141.JPG,,,Q2035999,
27ff96cc-2800-4b3f-87c8-064de35223a1,Hemant Gurung,Hemant Gurung,hgurung@nab.gov.bt,,,Druk Nyamrup Tshogpa,DNT,lhamoi_dzingkha_tashiding,Lhamoi Dzingkha Tashiding,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/HA7A6002.JPG,,,,
1a17f02f-c579-4fe9-a659-0895c66d1d18,Jai Bir Rai,Jai Bir Rai,minister@moe.gov.bt,,,Druk Nyamrup Tshogpa,DNT,phuentshogling,Phuentshogling,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/JaiBirRaiMOE.JPG,,,,
f254180b-5e01-4c59-9ff9-97a1830da3fc,Jurmi Wangchuk,Jurmi Wangchuk,jwangchuk@nab.gov.bt,,,Druk Nyamrup Tshogpa,DNT,drukjeygang_tseza,Drukjeygang Tseza,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/Jurmiw.JPG,,,,
cb7b3321-8028-4d0d-901f-c055a37cfb86,Karma Donnen Wangdi,Karma Donnen Wangdi,karmadwangdi@moic.gov.bt,,,Druk Nyamrup Tshogpa,DNT,gelegphu,Gelegphu,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/KarmadonnenMoIC.jpg,,,,
602d0a26-eb66-484c-a27c-b9ba26860c66,Kinga Tshering,Kinga Tshering,ktshering@nab.gov.bt,,,Druk Phuensum Tshogpa,DPT,north_thimphu,North Thimphu,2,2013-07-13,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2014/kinga-tshering.jpg,male,Q21063385,Q2035999,
125ff350-f615-4b3a-b047-6b5e917f83ee,Loknath Sharma,Loknath Sharma,lsharma@moea.gov.bt,,,Druk Nyamrup Tshogpa,DNT,dophuchen_tading,Dophuchen Tading,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/LoknathSharmaMoEA.jpg,,,,
e8a552df-360f-4224-b423-5ec5c801e462,Namgay Tshering,Namgay Tshering,namgayt@mof.gov.bt,,,Druk Nyamrup Tshogpa,DNT,dokar_sharpa,Dokar Sharpa,2,2018-10-31,http://www.nab.gov.bt/assets/uploads/images/member/thumb/2018/NamgayTsheringMoF.jpg,,,,
